datasourceId,sourceId,sourceType,outputFrequency,time,locationLatitude,locationLongitude,atmPressureIndividual.qcAssessment,atmPressureIndividual.qcFlags,atmPressureIndividual.raw,atmPressureIndividual.status,atmPressureIndividual.value,bcAllSourcesIndividual.qcAssessment,bcAllSourcesIndividual.qcFlags,bcAllSourcesIndividual.raw,bcAllSourcesIndividual.status,bcAllSourcesIndividual.value,bcBiomassIndividual.qcAssessment,bcBiomassIndividual.qcFlags,bcBiomassIndividual.raw,bcBiomassIndividual.status,bcBiomassIndividual.value,bcFossilFuelIndividual.qcAssessment,bcFossilFuelIndividual.qcFlags,bcFossilFuelIndividual.raw,bcFossilFuelIndividual.status,bcFossilFuelIndividual.value,bcSpectralBIndividual.qcAssessment,bcSpectralBIndividual.qcFlags,bcSpectralBIndividual.raw,bcSpectralBIndividual.status,bcSpectralBIndividual.value,bcSpectralGIndividual.qcAssessment,bcSpectralGIndividual.qcFlags,bcSpectralGIndividual.raw,bcSpectralGIndividual.status,bcSpectralGIndividual.value,bcSpectralIRIndividual.qcAssessment,bcSpectralIRIndividual.qcFlags,bcSpectralIRIndividual.raw,bcSpectralIRIndividual.status,bcSpectralIRIndividual.value,bcSpectralRIndividual.qcAssessment,bcSpectralRIndividual.qcFlags,bcSpectralRIndividual.raw,bcSpectralRIndividual.status,bcSpectralRIndividual.value,bcSpectralUVIndividual.qcAssessment,bcSpectralUVIndividual.qcFlags,bcSpectralUVIndividual.raw,bcSpectralUVIndividual.status,bcSpectralUVIndividual.value,no2ConcIndividual.qcAssessment,no2ConcIndividual.qcFlags,no2ConcIndividual.raw,no2ConcIndividual.status,no2ConcIndividual.value,o3ConcIndividual.qcAssessment,o3ConcIndividual.qcFlags,o3ConcIndividual.raw,o3ConcIndividual.status,o3ConcIndividual.value,pm10ConcMassIndividual.qcAssessment,pm10ConcMassIndividual.qcFlags,pm10ConcMassIndividual.raw,pm10ConcMassIndividual.status,pm10ConcMassIndividual.value,pm10ConcNumIndividual.qcAssessment,pm10ConcNumIndividual.qcFlags,pm10ConcNumIndividual.raw,pm10ConcNumIndividual.status,pm10ConcNumIndividual.value,pm1ConcMassIndividual.qcAssessment,pm1ConcMassIndividual.qcFlags,pm1ConcMassIndividual.raw,pm1ConcMassIndividual.status,pm1ConcMassIndividual.value,pm1ConcNumIndividual.qcAssessment,pm1ConcNumIndividual.qcFlags,pm1ConcNumIndividual.raw,pm1ConcNumIndividual.status,pm1ConcNumIndividual.value,pm2_5ConcMassIndividual.qcAssessment,pm2_5ConcMassIndividual.qcFlags,pm2_5ConcMassIndividual.raw,pm2_5ConcMassIndividual.status,pm2_5ConcMassIndividual.value,pm2_5ConcNumIndividual.qcAssessment,pm2_5ConcNumIndividual.qcFlags,pm2_5ConcNumIndividual.raw,pm2_5ConcNumIndividual.status,pm2_5ConcNumIndividual.value,relHumidAmbientIndividual.qcAssessment,relHumidAmbientIndividual.qcFlags,relHumidAmbientIndividual.raw,relHumidAmbientIndividual.status,relHumidAmbientIndividual.value,relHumidInternalIndividual.qcAssessment,relHumidInternalIndividual.qcFlags,relHumidInternalIndividual.raw,relHumidInternalIndividual.status,relHumidInternalIndividual.value,temperatureAmbientIndividual.qcAssessment,temperatureAmbientIndividual.qcFlags,temperatureAmbientIndividual.raw,temperatureAmbientIndividual.status,temperatureAmbientIndividual.value,temperatureInternalIndividual.qcAssessment,temperatureInternalIndividual.qcFlags,temperatureInternalIndividual.raw,temperatureInternalIndividual.status,temperatureInternalIndividual.value,windDirectionIndividual.qcAssessment,windDirectionIndividual.qcFlags,windDirectionIndividual.raw,windDirectionIndividual.status,windDirectionIndividual.value,windSpeedIndividual.qcAssessment,windSpeedIndividual.qcFlags,windSpeedIndividual.raw,windSpeedIndividual.status,windSpeedIndividual.value
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:49:16.926Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.85,calibration-missing,,valid,[],19.99,sensor-ready,19.99,valid,[],12.42,calibration-missing,,valid,[],19.04,sensor-ready,19.04,valid,[],20.15,calibrated-ready,10.35,valid,[],19.88,sensor-ready,19.88,,,,,,valid,[],68.53,sensor-ready,68.53,,,,,,valid,[],11.51,sensor-ready,11.51,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:50:14.342Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.23,calibration-missing,,valid,[],18.81,sensor-ready,18.81,valid,[],11.19,calibration-missing,,valid,[],17.87,sensor-ready,17.87,valid,[],17.31,calibrated-ready,9.26,valid,[],18.73,sensor-ready,18.73,,,,,,valid,[],71.13,sensor-ready,71.13,,,,,,valid,[],11.42,sensor-ready,11.42,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:50:33.469Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.72,calibrated-ready,15.11,,,,,,valid,[],16.62,calibration-missing,,valid,[],17.47,sensor-ready,17.47,valid,[],9.04,calibration-missing,,valid,[],16.52,sensor-ready,16.52,valid,[],13.85,calibrated-ready,8.93,valid,[],17.4,sensor-ready,17.4,,,,,,valid,[],67.03,sensor-ready,67.03,,,,,,valid,[],16.2,sensor-ready,16.2,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:52:27.308Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],14.99,calibrated-ready,8.12,,,,,,valid,[],18,calibration-missing,,valid,[],17.37,sensor-ready,17.37,valid,[],10.15,calibration-missing,,valid,[],16.53,sensor-ready,16.53,valid,[],15.5,calibrated-ready,9.36,valid,[],17.27,sensor-ready,17.27,,,,,,valid,[],65.96,sensor-ready,65.96,,,,,,valid,[],16.31,sensor-ready,16.31,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:53:55.669Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],23.31,calibration-missing,,valid,[],21.48,sensor-ready,21.48,valid,[],13.96,calibration-missing,,valid,[],20.32,sensor-ready,20.32,valid,[],22,calibrated-ready,10.76,valid,[],21.39,sensor-ready,21.39,,,,,,valid,[],69.31,sensor-ready,69.31,,,,,,valid,[],11.47,sensor-ready,11.47,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:54:16.704Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.11,calibrated-ready,14.37,,,,,,valid,[],17.27,calibration-missing,,valid,[],17.73,sensor-ready,17.73,valid,[],9.04,calibration-missing,,valid,[],16.8,sensor-ready,16.8,valid,[],13.42,calibrated-ready,9.15,valid,[],17.67,sensor-ready,17.67,,,,,,valid,[],67.16,sensor-ready,67.16,,,,,,valid,[],16.15,sensor-ready,16.15,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:54:55.806Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.42,calibration-missing,,valid,[],18.54,sensor-ready,18.54,valid,[],11.46,calibration-missing,,valid,[],17.82,sensor-ready,17.82,valid,[],16.58,calibrated-ready,8.73,valid,[],18.46,sensor-ready,18.46,,,,,,valid,[],71.8,sensor-ready,71.8,,,,,,valid,[],11.36,sensor-ready,11.36,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:56:08.186Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],15.27,calibrated-ready,8.14,,,,,,valid,[],16.5,calibration-missing,,valid,[],17.06,sensor-ready,17.06,valid,[],10.15,calibration-missing,,valid,[],16.34,sensor-ready,16.34,valid,[],14.96,calibrated-ready,8.93,valid,[],16.99,sensor-ready,16.99,,,,,,valid,[],66.11,sensor-ready,66.11,,,,,,valid,[],16.28,sensor-ready,16.28,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T09:58:00.119Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.61,calibrated-ready,14.29,,,,,,valid,[],20.24,calibration-missing,,valid,[],18.81,sensor-ready,18.81,valid,[],10.75,calibration-missing,,valid,[],17.92,sensor-ready,17.92,valid,[],14.94,calibrated-ready,10.04,valid,[],18.68,sensor-ready,18.68,,,,,,valid,[],67.44,sensor-ready,67.44,,,,,,valid,[],16.08,sensor-ready,16.08,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T09:58:34.566Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],24.52,calibration-missing,,valid,[],22.94,sensor-ready,22.94,valid,[],14.81,calibration-missing,,valid,[],21.72,sensor-ready,21.72,valid,[],23.33,calibrated-ready,11.12,valid,[],22.85,sensor-ready,22.85,,,,,,valid,[],70.26,sensor-ready,70.26,,,,,,valid,[],11.44,sensor-ready,11.44,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T09:59:37.422Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.08,calibration-missing,,valid,[],19.04,sensor-ready,19.04,valid,[],11,calibration-missing,,valid,[],18.1,sensor-ready,18.1,valid,[],18.62,calibrated-ready,9.57,valid,[],18.9,sensor-ready,18.9,,,,,,valid,[],72.22,sensor-ready,72.22,,,,,,valid,[],11.29,sensor-ready,11.29,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T09:59:49.392Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.55,calibrated-ready,9.48,,,,,,valid,[],17.19,calibration-missing,,valid,[],16.49,sensor-ready,16.49,valid,[],10.19,calibration-missing,,valid,[],15.62,sensor-ready,15.62,valid,[],15.78,calibrated-ready,8.94,valid,[],16.37,sensor-ready,16.37,,,,,,valid,[],66.32,sensor-ready,66.32,,,,,,valid,[],16.24,sensor-ready,16.24,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:01:43.385Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.89,calibrated-ready,13.89,,,,,,valid,[],16.77,calibration-missing,,valid,[],17.56,sensor-ready,17.56,valid,[],8.96,calibration-missing,,valid,[],16.62,sensor-ready,16.62,valid,[],13.12,calibrated-ready,8.96,valid,[],17.49,sensor-ready,17.49,,,,,,valid,[],67.61,sensor-ready,67.61,,,,,,valid,[],16,sensor-ready,16,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:03:13.521Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],22.23,calibration-missing,,valid,[],21.73,sensor-ready,21.73,valid,[],13.81,calibration-missing,,valid,[],20.55,sensor-ready,20.55,valid,[],21.58,calibrated-ready,10.45,valid,[],21.68,sensor-ready,21.68,,,,,,valid,[],69.95,sensor-ready,69.95,,,,,,valid,[],11.35,sensor-ready,11.35,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:03:30.365Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.35,calibrated-ready,9.43,,,,,,valid,[],17.33,calibration-missing,,valid,[],16.81,sensor-ready,16.81,valid,[],10.55,calibration-missing,,valid,[],15.99,sensor-ready,15.99,valid,[],16.17,calibrated-ready,8.99,valid,[],16.7,sensor-ready,16.7,,,,,,valid,[],66.62,sensor-ready,66.62,,,,,,valid,[],16.15,sensor-ready,16.15,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:04:18.819Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.54,calibration-missing,,valid,[],18.64,sensor-ready,18.64,valid,[],11,calibration-missing,,valid,[],17.83,sensor-ready,17.83,valid,[],17.35,calibrated-ready,8.92,valid,[],18.55,sensor-ready,18.55,,,,,,valid,[],72.31,sensor-ready,72.31,,,,,,valid,[],11.23,sensor-ready,11.23,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:05:26.661Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],19.83,calibrated-ready,14.27,,,,,,valid,[],18.85,calibration-missing,,valid,[],18.1,sensor-ready,18.1,valid,[],9.77,calibration-missing,,valid,[],17.2,sensor-ready,17.2,valid,[],14.54,calibrated-ready,9.5,valid,[],18.03,sensor-ready,18.03,,,,,,valid,[],68.05,sensor-ready,68.05,,,,,,valid,[],15.96,sensor-ready,15.96,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:07:11.572Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.51,calibrated-ready,9.3,,,,,,valid,[],17.96,calibration-missing,,valid,[],17.09,sensor-ready,17.09,valid,[],10.19,calibration-missing,,valid,[],16.21,sensor-ready,16.21,valid,[],16.19,calibrated-ready,9.15,valid,[],16.97,sensor-ready,16.97,,,,,,valid,[],67.01,sensor-ready,67.01,,,,,,valid,[],16.08,sensor-ready,16.08,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:07:52.352Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],22.54,calibration-missing,,valid,[],21.09,sensor-ready,21.09,valid,[],13.42,calibration-missing,,valid,[],20.06,sensor-ready,20.06,valid,[],20.65,calibrated-ready,10.5,valid,[],20.99,sensor-ready,20.99,,,,,,valid,[],69.84,sensor-ready,69.84,,,,,,valid,[],11.3,sensor-ready,11.3,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:09:00.183Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.35,calibration-missing,,valid,[],19.19,sensor-ready,19.19,valid,[],11.38,calibration-missing,,valid,[],18.34,sensor-ready,18.34,valid,[],17.54,calibrated-ready,9.55,valid,[],19.05,sensor-ready,19.05,,,,,,valid,[],71.75,sensor-ready,71.75,,,,,,valid,[],11.18,sensor-ready,11.18,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:09:09.822Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.18,calibrated-ready,14.11,,,,,,valid,[],17.58,calibration-missing,,valid,[],17.95,sensor-ready,17.95,valid,[],9.96,calibration-missing,,valid,[],16.96,sensor-ready,16.96,valid,[],13.96,calibrated-ready,9.1,valid,[],17.88,sensor-ready,17.88,,,,,,valid,[],68.49,sensor-ready,68.49,,,,,,valid,[],15.89,sensor-ready,15.89,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:10:52.537Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.25,calibrated-ready,9.77,,,,,,valid,[],16.92,calibration-missing,,valid,[],16.6,sensor-ready,16.6,valid,[],9.58,calibration-missing,,valid,[],15.77,sensor-ready,15.77,valid,[],15.15,calibrated-ready,8.82,valid,[],16.51,sensor-ready,16.51,,,,,,valid,[],67.23,sensor-ready,67.23,,,,,,valid,[],16.05,sensor-ready,16.05,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:12:32.011Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],26.42,calibration-missing,,valid,[],23.16,sensor-ready,23.16,valid,[],13.85,calibration-missing,,valid,[],21.94,sensor-ready,21.94,valid,[],23.35,calibrated-ready,11.77,valid,[],22.99,sensor-ready,22.99,,,,,,valid,[],69.48,sensor-ready,69.48,,,,,,valid,[],11.25,sensor-ready,11.25,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:12:53.457Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.55,calibrated-ready,15.57,,,,,,valid,[],18.69,calibration-missing,,valid,[],17.85,sensor-ready,17.85,valid,[],9.42,calibration-missing,,valid,[],16.89,sensor-ready,16.89,valid,[],14.39,calibrated-ready,9.37,valid,[],17.75,sensor-ready,17.75,,,,,,valid,[],68.53,sensor-ready,68.53,,,,,,valid,[],15.84,sensor-ready,15.84,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:13:41.648Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],18.27,calibration-missing,,valid,[],19.69,sensor-ready,19.69,valid,[],11.81,calibration-missing,,valid,[],18.84,sensor-ready,18.84,valid,[],17.65,calibrated-ready,9.08,valid,[],19.63,sensor-ready,19.63,,,,,,valid,[],71.74,sensor-ready,71.74,,,,,,valid,[],11.15,sensor-ready,11.15,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:14:33.592Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.41,calibrated-ready,8.13,,,,,,valid,[],18.5,calibration-missing,,valid,[],17.62,sensor-ready,17.62,valid,[],10.36,calibration-missing,,valid,[],16.75,sensor-ready,16.75,valid,[],17.11,calibrated-ready,9.33,valid,[],17.48,sensor-ready,17.48,,,,,,valid,[],67.23,sensor-ready,67.23,,,,,,valid,[],15.98,sensor-ready,15.98,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:16:36.911Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.45,calibrated-ready,14.3,,,,,,valid,[],17.92,calibration-missing,,valid,[],18.71,sensor-ready,18.71,valid,[],10.38,calibration-missing,,valid,[],17.84,sensor-ready,17.84,valid,[],14.77,calibrated-ready,9.35,valid,[],18.64,sensor-ready,18.64,,,,,,valid,[],68.13,sensor-ready,68.13,,,,,,valid,[],15.78,sensor-ready,15.78,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:17:11.258Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],22.04,calibration-missing,,valid,[],21.73,sensor-ready,21.73,valid,[],14,calibration-missing,,valid,[],20.65,sensor-ready,20.65,valid,[],21.42,calibrated-ready,10.49,valid,[],21.65,sensor-ready,21.65,,,,,,valid,[],69.46,sensor-ready,69.46,,,,,,valid,[],11.25,sensor-ready,11.25,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:18:14.438Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],16.75,calibrated-ready,9.63,,,,,,valid,[],17.62,calibration-missing,,valid,[],16.82,sensor-ready,16.82,valid,[],9.54,calibration-missing,,valid,[],15.96,sensor-ready,15.96,valid,[],15.58,calibrated-ready,9,valid,[],16.73,sensor-ready,16.73,,,,,,valid,[],67.37,sensor-ready,67.37,,,,,,valid,[],15.97,sensor-ready,15.97,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:18:23.220Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],24.27,calibration-missing,,valid,[],20.02,sensor-ready,20.02,valid,[],12.22,calibration-missing,,valid,[],19.09,sensor-ready,19.09,valid,[],20.3,calibrated-ready,10.55,valid,[],19.84,sensor-ready,19.84,,,,,,valid,[],71.76,sensor-ready,71.76,,,,,,valid,[],11.12,sensor-ready,11.12,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:20:20.165Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.05,calibrated-ready,14.66,,,,,,valid,[],17.81,calibration-missing,,valid,[],17.62,sensor-ready,17.62,valid,[],8.85,calibration-missing,,valid,[],16.69,sensor-ready,16.69,valid,[],13.54,calibrated-ready,9.09,valid,[],17.53,sensor-ready,17.53,,,,,,valid,[],68.91,sensor-ready,68.91,,,,,,valid,[],15.78,sensor-ready,15.78,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:21:52.764Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],26.46,calibration-missing,,valid,[],24.05,sensor-ready,24.05,valid,[],15.77,calibration-missing,,valid,[],22.84,sensor-ready,22.84,valid,[],24.65,calibrated-ready,11.89,valid,[],23.92,sensor-ready,23.92,,,,,,valid,[],69.4,sensor-ready,69.4,,,,,,valid,[],11.21,sensor-ready,11.21,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:21:55.314Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17,calibrated-ready,9.64,,,,,,valid,[],17.42,calibration-missing,,valid,[],17.01,sensor-ready,17.01,valid,[],9.27,calibration-missing,,valid,[],16.26,sensor-ready,16.26,valid,[],15.42,calibrated-ready,8.98,valid,[],16.9,sensor-ready,16.9,,,,,,valid,[],67.6,sensor-ready,67.6,,,,,,valid,[],15.94,sensor-ready,15.94,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:23:04.726Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],23.54,calibration-missing,,valid,[],20.89,sensor-ready,20.89,valid,[],13.62,calibration-missing,,valid,[],19.85,sensor-ready,19.85,valid,[],20,calibrated-ready,10.48,valid,[],20.77,sensor-ready,20.77,,,,,,valid,[],71.93,sensor-ready,71.93,,,,,,valid,[],11.07,sensor-ready,11.07,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:24:03.338Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],20.92,calibrated-ready,14.62,,,,,,valid,[],17.08,calibration-missing,,valid,[],17.47,sensor-ready,17.47,valid,[],9.15,calibration-missing,,valid,[],16.51,sensor-ready,16.51,valid,[],14.92,calibrated-ready,8.82,valid,[],17.37,sensor-ready,17.37,,,,,,valid,[],68.78,sensor-ready,68.78,,,,,,valid,[],15.73,sensor-ready,15.73,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:25:36.436Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.21,calibrated-ready,9.67,,,,,,valid,[],19.08,calibration-missing,,valid,[],17.44,sensor-ready,17.44,valid,[],10.35,calibration-missing,,valid,[],16.49,sensor-ready,16.49,valid,[],16.88,calibrated-ready,9.39,valid,[],17.34,sensor-ready,17.34,,,,,,valid,[],67.69,sensor-ready,67.69,,,,,,valid,[],15.93,sensor-ready,15.93,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-25T10:26:31.834Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],23.15,calibration-missing,,valid,[],21.39,sensor-ready,21.39,valid,[],13.81,calibration-missing,,valid,[],20.27,sensor-ready,20.27,valid,[],21.77,calibrated-ready,10.67,valid,[],21.3,sensor-ready,21.3,,,,,,valid,[],69.72,sensor-ready,69.72,,,,,,valid,[],11.17,sensor-ready,11.17,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-25T10:27:46.118Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.88,calibration-missing,,valid,[],20.73,sensor-ready,20.73,valid,[],12.81,calibration-missing,,valid,[],19.77,sensor-ready,19.77,valid,[],19.54,calibrated-ready,10.03,valid,[],20.61,sensor-ready,20.61,,,,,,valid,[],72.17,sensor-ready,72.17,,,,,,valid,[],11.02,sensor-ready,11.02,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-25T10:27:46.786Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],21.58,calibrated-ready,15.63,,,,,,valid,[],16.69,calibration-missing,,valid,[],17.74,sensor-ready,17.74,valid,[],9.42,calibration-missing,,valid,[],16.78,sensor-ready,16.78,valid,[],14.54,calibrated-ready,8.72,valid,[],17.67,sensor-ready,17.67,,,,,,valid,[],69.39,sensor-ready,69.39,,,,,,valid,[],15.73,sensor-ready,15.73,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-25T10:29:17.394Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],17.38,calibrated-ready,9.23,,,,,,valid,[],17.96,calibration-missing,,valid,[],17.03,sensor-ready,17.03,valid,[],10.15,calibration-missing,,valid,[],16.19,sensor-ready,16.19,valid,[],15.27,calibrated-ready,9.04,valid,[],16.97,sensor-ready,16.97,,,,,,valid,[],68.27,sensor-ready,68.27,,,,,,valid,[],15.9,sensor-ready,15.9,,,,,,,,,,
